Title,Subtitle,Price,Initial Price,Discount (%),Color,Color Description,Badge,Discount Amount,Discount Flag,Price Category,Color Diversity Score,Is Just In,Is Best Seller,Is Coming Soon,Is Member Product,Is Sustainable Materials,Is Launching in SNKRS,Is Sold Out,Is Available in SNKRS,Is Customize,Color_Black,Color_Blue,Color_Brown,Color_Cream,Color_Green,Color_Grey,Color_Khaki,Color_Multi-Color,Color_Orange,Color_Pink,Color_Purple,Color_Red,Color_White,Color_Yellow,Dominant Color,Title Word Count,Subtitle Word Count,Marketing Appeal Score
Air Jordan 4 RM,Women's Shoes,150,150,0,White,White/White/Metallic Silver/White,,0,0,2,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,4,2,0
Nike Full Force Low,Men's Shoes,71.97,95,24,White,Summit White/Racer Blue/Summit White/Deep Royal Blue,,23.03,1,1,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Summit White,4,2,24
Nike Full Force Low,Men's Shoes,66.97,95,29,White,White/Pewter/Sail/Black,,28.03,1,1,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,4,2,29
Nike Full Force Low,Men's Shoes,71.97,95,24,White,White/Phantom/Aegean Storm/Black,,23.03,1,1,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,4,2,24
Nike Full Force Low,Men's Shoes,65.97,95,30,Black,Black/University Red/White,,29.03,1,1,3,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,4,2,30
Nike Full Force Low Premium,Men's Shoes,59.97,100,40,Brown,Flax/Baroque Brown/White/Velvet Brown,,40.03,1,1,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Flax,5,2,40
"Luka 3 ""Blurred Vision""",Basketball Shoes,97.97,130,24,Green,Vapor Green/Cone/Psychic Purple/Hyper Jade,,32.03,1,1,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Vapor Green,4,2,24
"Luka 3 ""Speedway""",Basketball Shoes,110.97,130,14,Black,Black/Smoke Grey/Smoke Grey/White,Sustainable Materials,19.03,1,2,4,0,0,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,3,2,14
"Luka 3 ""Sneaker Inspo""",Basketball Shoes,110.97,130,14,Black,Black/Hyper Jade/Pink Prime/Hyper Grape,Sustainable Materials,19.03,1,2,4,0,0,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,4,2,14
"Luka 3 ""Imaginarium""",Basketball Shoes,110.97,130,14,Pink,Pink Prime/Black/Hyper Jade/University Gold,Sustainable Materials,19.03,1,2,4,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Pink Prime,3,2,14
"Luka 3 SE ""Matador""",Basketball Shoes,97.97,130,24,White,White/Team Gold/Metallic Gold/Black,Sustainable Materials,32.03,1,1,4,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,4,2,24
Nike Phantom GX 2 Pro,FG Low-Top Soccer Cleats,134.97,160,15,Blue,Blue Fury/White,Sustainable Materials,25.03,1,2,2,0,0,0,0,1,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Blue Fury,5,4,15
Nike Phantom GX 2 Pro,FG Low-Top Soccer Cleats,129.97,160,18,Grey,Metallic Silver/Volt/Black,Sustainable Materials,30.03,1,2,3,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Metallic Silver,5,4,18
Nike Phantom GX 2 Pro,FG Low-Top Soccer Cleats,160,160,0,Black,Black/Deep Jungle/Black,Sustainable Materials,0,0,2,3,0,0,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,5,4,0
Nike Phantom Luna 2 Pro,FG High-Top Soccer Cleats,139.97,170,17,Blue,Blue Fury/White,Sustainable Materials,30.03,1,2,2,0,0,0,0,1,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Blue Fury,5,4,17
Nike Phantom Luna 2 Pro,FG High-Top Soccer Cleats,119.97,170,29,Grey,Metallic Silver/Volt/Black,Sustainable Materials,50.03,1,2,3,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Metallic Silver,5,4,29
Nike Phantom Luna 2 Pro,FG High-Top Soccer Cleats,170,170,0,Black,Black/Deep Jungle/Black,Sustainable Materials,0,0,2,3,0,0,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,5,4,0
Nike Phantom Luna 2 Pro,FG High-Top Soccer Cleats,170,170,0,Green,Mint/Off Noir/Atomic Red,Sustainable Materials,0,0,2,3,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Mint,5,4,0
Jordan 3 Mid TD,Men's Football Cleats,142.97,190,24,Black,Black/Cement Grey/White/Fire Red,,47.03,1,2,4,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,4,3,24
Nike Air Max 2017,Men's Shoes,123.97,190,34,White,White/Pure Platinum/Black,,66.03,1,2,3,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,4,2,34
Nike Air Max 2017,Men's Shoes,133.97,190,29,Black,Black/Black/Black,,56.03,1,2,3,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,4,2,29
Nike Air Max 2017,Men's Shoes,123.97,190,34,Blue,Binary Blue/Obsidian/Black,,66.03,1,2,3,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Binary Blue,4,2,34
Nike Mercurial Vapor 16 Pro,TF Low-Top Soccer Shoes,134.97,160,15,Blue,Glacier Blue/Blue Orbit,Sustainable Materials,25.03,1,2,2,0,0,0,0,1,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Glacier Blue,5,4,15
Nike Mercurial Vapor 16 Pro,TF Low-Top Soccer Shoes,112.97,160,29,Yellow,Volt/Black,Sustainable Materials,47.03,1,2,2,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Volt,5,4,29
Nike Mercurial Vapor 16 Pro,TF Low-Top Soccer Shoes,160,160,0,Black,Black/Deep Jungle/Black,Sustainable Materials,0,0,2,3,0,0,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,5,4,0
Nike Mercurial Vapor 16 Pro,TF Low-Top Soccer Shoes,160,160,0,Red,Ember Glow/Aurora Green,Sustainable Materials,0,0,2,2,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Ember Glow,5,4,0
Nike Air Zoom HyperAce 2 SE,Volleyball Shoes,89.97,125,28,Black,Black/Sunset Pulse/Lagoon Pulse/Multi-Color,,35.03,1,1,4,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,6,2,28
Nike Juniper Trail 3,Men's Trail Running Shoes,62.97,90,30,Green,Jade Horizon/Bicoastal/Red Stardust/Pale Ivory,Sustainable Materials,27.03,1,1,4,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Jade Horizon,4,4,30
Nike Juniper Trail 3,Men's Trail Running Shoes,90,90,0,Black,Black/Wolf Grey/Photon Dust/Black,Sustainable Materials,0,0,1,4,0,0,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,4,4,0
Nike Juniper Trail 3,Men's Trail Running Shoes,90,90,0,Green,Sequoia/College Grey/White Onyx/Summit White,Just In,0,0,1,4,1,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sequoia,4,4,0
Nike Juniper Trail 3,Men's Trail Running Shoes,90,90,0,Blue,Deep Royal Blue/Blue Beyond/Monarch/Phantom,Just In,0,0,1,4,1,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Deep Royal Blue,4,4,0
Nike Lunargato II,Indoor/Court Low-Top Soccer Shoes,99.97,120,16,Grey,Phantom/Light Wild Mango,,20.03,1,1,2,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Phantom,3,4,16
Nike Lunargato II,Indoor/Court Low-Top Soccer Shoes,99.97,120,16,Green,Green Frost/White,,20.03,1,1,2,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Green Frost,3,4,16
Nike Lunargato II,Indoor/Court Low-Top Soccer Shoes,99.97,120,16,Black,Black/Volt,,20.03,1,1,2,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,3,4,16
Nike Lunargato II,Indoor/Court Low-Top Soccer Shoes,120,120,0,Grey,Football Grey/Light Photo Blue,,0,0,2,2,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Football Grey,3,4,0
Nike Lunargato II,Indoor/Court Low-Top Soccer Shoes,120,120,0,White,White/Chrome,,0,0,2,2,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,3,4,0
Nike G.T. Cut 3,Basketball Shoes,111.97,190,41,White,White/Sport Red/Obsidian,Best Seller,78.03,1,2,3,0,1,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,4,2,41
Nike G.T. Cut 3,Basketball Shoes,123.97,190,34,Green,Sea Glass/Metallic Gold/University Red/Oil Green,Best Seller,66.03,1,2,4,0,1,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sea Glass,4,2,34
Nike G.T. Cut 3,Basketball Shoes,190,190,0,Pink,Hyper Pink/Metallic Silver/Pink Foam/Black,Best Seller,0,0,2,4,0,1,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Hyper Pink,4,2,0
Nike G.T. Cut 3,Basketball Shoes,190,190,0,Grey,Smoke Grey/Hot Fuchsia/Hyper Pink/Black,Best Seller,0,0,2,4,0,1,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Smoke Grey,4,2,0
Nike Zoom GP Challenge 1 Premium,Men's Hard Court Tennis Shoes,110.97,170,34,Grey,Pure Platinum/Black/Hyper Crimson/White,,59.03,1,2,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pure Platinum,6,5,34
NikeCourt GP Challenge 1 Premium,Men's Hard Court Tennis Shoes,119.97,170,29,Grey,Phantom/College Grey/Metallic Gold/Metallic Pewter,,50.03,1,2,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Phantom,5,5,29
Nike GP Challenge 1 Premium,Men's Hard Court Tennis Shoes,170,170,0,Brown,Sanddrift/Thunder Blue/Gum Medium Brown/Metallic Gold,,0,0,2,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sanddrift,5,5,0
Nike Streetgato,Low-Top Soccer Shoes,74.97,90,16,Brown,Dark Russet/Light Wild Mango,,15.03,1,1,2,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Dark Russet,2,3,16
Nike Streetgato,Low-Top Soccer Shoes,90,90,0,Black,Black/Off Noir/Summit White,,0,0,1,3,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,2,3,0
Nike Streetgato,Low-Top Soccer Shoes,90,90,0,Green,Deep Jungle/Green Frost,,0,0,1,2,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Deep Jungle,2,3,0
Nike Streetgato,Low-Top Soccer Shoes,90,90,0,Blue,Smokey Blue/Lightning,,0,0,1,2,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Smokey Blue,2,3,0
Nike Streetgato,Low-Top Soccer Shoes,90,90,0,Black,Black/Volt,,0,0,1,2,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,2,3,0
Nike Streetgato,Low-Top Soccer Shoes,90,90,0,Brown,Celestial Gold/Hyper Crimson,,0,0,1,2,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Celestial Gold,2,3,0
Nike Streetgato,Low-Top Soccer Shoes,90,90,0,White,Summit White/Night Forest,,0,0,1,2,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Summit White,2,3,0
Nike Infinity Tour BOA 2,Golf Shoes (Wide),110.97,200,44,Green,Barely Green/White/Green Strike/Black,,89.03,1,2,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Barely Green,5,3,44
Nike Infinity Tour BOA 2,Golf Shoes (Wide),140.97,200,29,Black,Black/Cool Grey/Pure Platinum/Infinite Gold,,59.03,1,2,4,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,5,3,29
Nike Infinity Tour BOA 2,Golf Shoes (Wide),200,200,0,White,White/Vapor Green/Pure Platinum/Black,,0,0,2,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,5,3,0
Nike React HyperSet LE,Indoor Court Shoes,119.97,140,14,White,White/White/Team Crimson,,20.03,1,2,3,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,4,3,14
Nike Victory Pro 3,Men's Golf Shoes (Wide),110.97,130,14,White,White/Obsidian/Aquarius Blue/Football Grey,Sustainable Materials,19.03,1,2,4,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,4,4,14
Nike Victory Pro 3,Men's Golf Shoes (Wide),91.97,130,29,Black,Black/Bright Crimson/Anthracite/Pure Platinum,,38.03,1,1,4,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,4,4,29
Nike Victory Pro 3,Men's Golf Shoes (Wide),130,130,0,Grey,Pure Platinum/Black/White/Volt,,0,0,2,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pure Platinum,4,4,0
Nike Air Diamond Varsity Turf,Men's Baseball Shoes,65.97,75,12,Black,Black/Iron Grey/Pure Platinum/White,Sustainable Materials,9.03,1,1,4,0,0,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,5,3,12
Nike Air Diamond Varsity Turf,Men's Baseball Shoes,75,75,0,Grey,Wolf Grey/White/Iron Grey,Sustainable Materials,0,0,1,3,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Wolf Grey,5,3,0
Nike Air Diamond Varsity Turf,Men's Baseball Shoes,75,75,0,Black,Black/White,Sustainable Materials,0,0,1,2,0,0,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,5,3,0
Nike Air Diamond Varsity Turf,Men's Baseball Shoes,75,75,0,White,White/Black,,0,0,1,2,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,5,3,0
Nike V2K Run,Men's Shoes,79.97,120,33,Blue,Obsidian/Thunder Blue/Wolf Grey/Obsidian,,40.03,1,1,4,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Obsidian,3,2,33
Nike V2K Run,Men's Shoes,72.97,120,39,Brown,Velvet Brown/White/Black/Baroque Brown,,47.03,1,1,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Velvet Brown,3,2,39
Nike V2K Run,Men's Shoes,120,120,0,White,Summit White/Pure Platinum/Light Iron Ore/Metallic Silver,,0,0,2,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Summit White,3,2,0
Nike V2K Run,Men's Shoes,120,120,0,Grey,Cave Stone/Flat Pewter/Medium Ash/Metallic Silver,Just In,0,0,2,4,1,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Cave Stone,3,2,0
Nike V2K Run,Men's Shoes,120,120,0,Grey,Wolf Grey/Cool Grey/White/Midnight Navy,,0,0,2,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Wolf Grey,3,2,0
Nike Alpha Huarache Elite 4 Low MCS,Men's Baseball Cleats,78.97,90,12,White,White/Pure Platinum/Black,,11.03,1,1,3,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,7,3,12
Nike Alpha Huarache Elite 4 Low MCS,Men's Baseball Cleats,74.97,90,16,Black,Black/Life Lime/Volt,,15.03,1,1,3,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,7,3,16
Nike Alpha Huarache Elite 4 Low MCS,Baseball Cleats,74.97,90,16,White,Summit White/Phantom/Dark Russet/Royal Pulse,,15.03,1,1,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Summit White,7,2,16
Nike Alpha Huarache Elite 4 Low MCS,Men's Baseball Cleats,90,90,0,Black,Black/Blue Tint/Anthracite/White,,0,0,1,4,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,7,3,0
Nike Alpha Huarache Elite 4 Low MCS,Men's Baseball Cleats,90,90,0,Grey,Wolf Grey/White/Dark Smoke Grey,,0,0,1,3,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Wolf Grey,7,3,0
Nike Alpha Huarache Elite 4 Low MCS,Men's Baseball Cleats,90,90,0,Black,Black/Dark Smoke Grey/White,,0,0,1,3,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,7,3,0
Nike Alpha Huarache Elite 4 Low MCS,Men's Baseball Cleats,90,90,0,White,White/University Red,,0,0,1,2,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,7,3,0
Nike Alpha Huarache Elite 4 Low MCS,Men's Baseball Cleats,90,90,0,White,White/Hyper Royal,,0,0,1,2,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,7,3,0
Nike Alpha Huarache Elite 4 Low MCS,Men's Baseball Cleats,90,90,0,White,White/Midnight Navy,,0,0,1,2,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,7,3,0
Nike Alpha Huarache Elite 4 Low MCS,Men's Baseball Cleats,90,90,0,White,White/Black,,0,0,1,2,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,7,3,0
Nike Air Max 2 CB '94,Men's Shoes,119.97,170,29,Grey,Cool Grey/Midnight Navy/Total Orange/White,,50.03,1,2,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Cool Grey,6,2,29
Nike Air Max Torch 4,Men's Shoes,59.97,95,36,Black,Anthracite/Black/Metallic Silver,,35.03,1,1,3,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Anthracite,5,2,36
Jordan Flight Club '91,Men's Shoes,116.97,145,19,White,White/Black/Matte Silver/Gym Red,,28.03,1,2,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,4,2,19
Jordan Flight Club '91,Men's Shoes,101.97,145,29,Black,Black/University Red/White,Best Seller,43.03,1,2,3,0,1,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,4,2,29
Jordan Flight Club '91,Men's Shoes,116.97,145,19,Black,Black/Metallic Gold,Best Seller,28.03,1,2,2,0,1,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,4,2,19
Jordan Flight Club '91,Men's Shoes,145,145,0,Black,Black/White,Best Seller,0,0,2,2,0,1,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,4,2,0
