,Title,Subtitle,Price,Initial Price,Discount (%),Color,Color Description,Badge,Discount Amount,Discount Flag,Price Category,Color Diversity Score,Is Just In,Is Best Seller,Is Coming Soon,Is Member Product,Is Sustainable Materials,Is Launching in SNKRS,Is Sold Out,Is Available in SNKRS,Is Customize,Color_Black,Color_Blue,Color_Brown,Color_Cream,Color_Green,Color_Grey,Color_Khaki,Color_Multi-Color,Color_Orange,Color_Pink,Color_Purple,Color_Red,Color_White,Color_Yellow,Dominant Color,Title Word Count,Subtitle Word Count,Marketing Appeal Score,Sale Quantity,Label,High_Sales
2470,Nike Force Zoom Trout 9 Elite,Baseball Cleats,140.0,140,0,Black,Black/Anthracite/White/Metallic Silver,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,6,2,6,657,0,0
2471,Nike Force Zoom Trout 9 Elite,Baseball Cleats,140.0,140,0,White,White/Pure Platinum/Team Red/University Red,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,6,2,8,896,0,1
2472,Nike Force Zoom Trout 9 Elite,Baseball Cleats,140.0,140,0,White,White/Black/Pure Platinum/Metallic Silver,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,6,2,9,546,0,0
2473,Nike Force Zoom Trout 9 Elite,Baseball Cleats,140.0,140,0,White,White/Midnight Navy/Football Grey/Hyper Royal,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,6,2,6,764,0,0
2474,Nike Force Zoom Trout 9 Pro,Baseball Cleats,90.0,90,0,Black,Black/Anthracite/White/Metallic Silver,,0.0,0,1,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,6,2,7,505,0,0
2475,Nike Force Zoom Trout 9 Pro,Baseball Cleats,90.0,90,0,White,White/Midnight Navy/Hyper Royal,,0.0,0,1,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,6,2,8,626,0,0
2476,Nike Force Zoom Trout 9 Pro,Baseball Cleats,90.0,90,0,White,White/Pure Platinum/Metallic Silver/Black,,0.0,0,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,6,2,6,904,0,1
2477,Nike Force Zoom Trout 9 Pro,Baseball Cleats,90.0,90,0,White,White/Hyper Royal/Football Grey/Midnight Navy,,0.0,0,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,6,2,6,537,0,0
2478,Nike Force Zoom Trout 9 Pro,Baseball Cleats,90.0,90,0,White,White/Team Red/University Red,,0.0,0,1,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,6,2,8,676,0,0
2479,Nike Victory 2,Track & Field Distance Spikes,190.0,190,0,White,White/Bright Spruce/Electric Algae/Black,Best Seller,0.0,0,2,4,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,3,5,9,904,1,1
2480,Nike Victory 2,Track & Field Distance Spikes,190.0,190,0,Red,Bright Crimson/Hyper Orange/Lime Blast/Washed Coral,Best Seller,0.0,0,2,4,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Bright Crimson,3,5,8,975,1,1
2481,Jordan Hydro XI,Men's Slides,65.0,65,0,White,White/Black/Legend Blue,,0.0,0,1,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,3,2,8,782,0,0
2482,Nike SB Dunk High Pro,Skate Shoes,125.0,125,0,Yellow,Amarillo/White/Black/Orange,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Amarillo,5,2,7,141,0,0
2483,"Jordan Air Ship x Awake NY ""Game Royal""",Men's Shoes,150.0,150,0,White,Sail/Game Royal/Metallic Platinum/Black,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Sail,8,2,7,541,0,0
2484,Nike Winflo 11 GORE-TEX,Men's Waterproof Road Running Shoes,130.0,130,0,Black,Black/Anthracite/Black,Sustainable Materials,0.0,0,2,3,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,5,9,678,0,0
2485,Nike Winflo 11 GORE-TEX,Men's Waterproof Road Running Shoes,130.0,130,0,Grey,Light Pumice/Dark Smoke Grey/Burgundy Crush/Ashen Slate,Sustainable Materials,0.0,0,2,4,0,0,0,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Light Pumice,4,5,3,794,0,0
2486,Nike Winflo 11 GORE-TEX,Men's Waterproof Road Running Shoes,130.0,130,0,Grey,Anthracite/Black/Photon Dust/Metallic Silver,Sustainable Materials,0.0,0,2,4,0,0,0,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Anthracite,4,5,1,26,0,0
2487,Nike Winflo 11 GORE-TEX,Men's Waterproof Road Running Shoes,130.0,130,0,White,Summit White/Photon Dust/Off White/Summit White,Sustainable Materials,0.0,0,2,4,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Summit White,4,5,7,618,0,0
2488,Nike HyperSet 2,Indoor Court Shoes,135.0,135,0,Black,Black/White/Black,,0.0,0,2,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,3,3,7,658,0,0
2489,Nike HyperSet 2,Indoor Court Shoes,135.0,135,0,White,White/Black/White,,0.0,0,2,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,3,3,9,867,0,1
2490,Nike HyperSet 2,Indoor Court Shoes,135.0,135,0,White,White/Team Crimson/White,,0.0,0,2,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,3,3,9,549,0,0
2491,Nike HyperSet 2,Indoor Court Shoes,135.0,135,0,White,White/Game Royal/White,,0.0,0,2,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,3,3,6,547,0,0
2492,Nike Renew Elevate 3,Women's Basketball Shoes,85.0,85,0,Black,Black/Iron Grey/Jade Ice/Pastel Yellow,,0.0,0,1,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,3,6,682,0,0
2493,Nike LD-1000 SP,Men's Shoes,100.0,100,0,Blue,Game Royal/Opti Yellow,,0.0,0,1,2,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Game Royal,3,2,5,896,0,1
2494,Nike Air Terra Humara SP,Men's Shoes,150.0,150,0,Brown,Sesame/Sanddrift/Saturn Gold,,0.0,0,2,3,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Sesame,5,2,6,711,0,0
2495,Giannis Freak 6,Basketball Shoes,140.0,140,0,Grey,Wolf Grey/White/Black,,0.0,0,2,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Wolf Grey,3,2,4,39,0,0
2496,Giannis Freak 6,Basketball Shoes,140.0,140,0,Blue,College Navy/White,,0.0,0,2,2,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,College Navy,3,2,3,731,0,0
2497,NikeCourt Lite 4 Premium Leather,Men's Hard Court Tennis Shoes,95.0,95,0,White,Summit White/Phantom/Denim Turquoise/Hemp,,0.0,0,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Summit White,5,5,6,780,0,0
2498,Nike Infinity Tour 2 GORE-TEX,Men's Waterproof Golf Shoes (Extra Wide),200.0,200,0,Black,Black/Black,,0.0,0,2,2,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,6,7,556,0,0
2499,Nike Infinity Tour 2 GORE-TEX,Men's Waterproof Golf Shoes (Extra Wide),200.0,200,0,Blue,Denim Turquoise/Aegean Storm/Hyper Pink/Black,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Denim Turquoise,5,6,10,689,0,0
2500,Nike Force Trout 9 Elite MCS,Baseball Cleats,130.0,130,0,Black,Black/White/Anthracite/Metallic Silver,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,6,2,8,621,0,0
2501,Nike Force Trout 9 Elite MCS,Baseball Cleats,130.0,130,0,Grey,Pure Platinum/Wolf Grey/White/Metallic Silver,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Pure Platinum,6,2,4,468,0,0
2502,Nike Force Trout 9 Elite MCS,Baseball Cleats,130.0,130,0,White,White/Pure Platinum/Team Red/University Red,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,6,2,6,698,0,0
2503,Nike Force Trout 9 Elite MCS,Baseball Cleats,130.0,130,0,White,White/Black/Pure Platinum/Metallic Silver,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,6,2,8,998,0,1
2504,Nike Force Trout 9 Elite MCS,Baseball Cleats,130.0,130,0,White,White/Football Grey/Midnight Navy/Hyper Royal,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,6,2,8,978,0,1
2505,Nike Force Trout 9 Elite MCS,Baseball Cleats,130.0,130,0,White,Summit White/Hemp/Black/Royal Pulse,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Summit White,6,2,7,655,0,0
2506,NikeCourt Vapor Lite 2 Premium,Men's Hard Court Tennis Shoes,90.0,90,0,Grey,Phantom/College Grey/Metallic Gold/Metallic Pewter,,0.0,0,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Phantom,5,5,8,728,0,0
2507,Nike SB Zoom Janoski OG+ SE,Skate Shoes,100.0,100,0,Green,Medium Olive/Baroque Brown/Dark Team Red/Velvet Brown,,0.0,0,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Medium Olive,6,2,3,531,0,0
2508,Nike Vapor 16 Academy Mercurial Dream Speed,AG Low-Top Soccer Cleats,90.0,90,0,Green,Barely Green/Crimson Pulse/Metallic Gold Coin,,0.0,0,1,3,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Barely Green,7,4,9,596,0,0
2509,"Nike Dunk Low Retro ""Berlin""",Men's Shoes,130.0,130,0,Black,Off Noir/Black/Jade Horizon/Cool Grey,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Off Noir,5,2,9,710,0,0
2510,Nike Huarache 9 Varsity LAX SE,Lacrosse Cleats,100.0,100,0,White,White/Volt/Vivid Blue,,0.0,0,1,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,6,2,7,565,0,0
2511,Nike Air Force 1 '07 LV8,Men's Winterized Shoes,120.0,120,0,Black,Black/Flat Pewter/Coconut Milk/Black,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,6,3,9,782,0,0
2512,Nike Air Force 1 '07 LV8,Men's Winterized Shoes,120.0,120,0,White,Summit White/Khaki/Coconut Milk/Summit White,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Summit White,6,3,8,941,0,1
2513,Nike Free Golf,Men's Golf Shoes,130.0,130,0,Grey,Pure Platinum/Light Crimson/Wolf Grey/Armory Navy,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Pure Platinum,3,3,5,654,0,0
2514,Nike Free Golf,Men's Golf Shoes,130.0,130,0,Grey,Pure Platinum/University Gold/Wolf Grey/Astronomy Blue,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Pure Platinum,3,3,5,215,0,0
2515,Nike Dragonfly 2 Elite,Track & Field Distance Spikes,190.0,190,0,White,White/Bright Spruce/Vapor Green/Black,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,5,8,741,0,0
2516,Nike Dragonfly 2 Elite,Track & Field Distance Spikes,190.0,190,0,Red,Bright Crimson/Lime Blast/Mint Foam/Cave Purple,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Bright Crimson,4,5,6,184,0,0
2517,Nike Long Jump Elite,Track & Field Jumping Spikes,160.0,160,0,White,White/Barely Green/Bright Spruce,,0.0,0,2,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,5,6,870,0,1
2518,Nike Long Jump Elite,Track & Field Jumping Spikes,160.0,160,0,Red,Bright Crimson/Lime Blast/Mint Foam/Washed Coral,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Bright Crimson,4,5,2,213,0,0
2519,Nike Zoom Rotational 6,Track & Field Throwing Shoes,110.0,110,0,Grey,Anthracite/Electric Algae/Vapor Green/Bright Spruce,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Anthracite,4,5,8,71,0,0
2520,Nike Zoom Rotational 6,Track & Field Throwing Shoes,110.0,110,0,Red,Bright Crimson/Lime Blast/Mint Foam/Washed Coral,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Bright Crimson,4,5,8,902,0,1
2521,Nike Zoom Javelin Elite 3,Track & Field Throwing Spikes,160.0,160,0,Black,Black/Electric Algae/Vapor Green/Bright Spruce,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,5,7,646,0,0
2522,Nike Zoom Javelin Elite 3,Track & Field Throwing Spikes,160.0,160,0,White,White/Hyper Orange/Lime Blast/Bright Crimson,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,5,5,9,857,0,1
2523,Nike High Jump Elite,Track & Field Jumping Spikes,135.0,135,0,White,White/Barely Green/Vapor Green/Bright Spruce,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,5,9,741,0,0
2524,Nike High Jump Elite,Track & Field Jumping Spikes,135.0,135,0,Red,Bright Crimson/Hyper Orange/Lime Blast/Washed Coral,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Bright Crimson,4,5,3,293,0,0
2525,Nike Pole Vault Elite,Track & Field Jumping Spikes,130.0,130,0,White,White/Barely Green/Electric Algae/Bright Spruce,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,5,7,537,0,0
2526,Nike Pole Vault Elite,Track & Field Jumping Spikes,130.0,130,0,Red,Bright Crimson/Lime Blast/Mint Foam/Washed Coral,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Bright Crimson,4,5,6,141,0,0
2527,Nike Superfly Elite 2,Track & Field Sprinting Spikes,160.0,160,0,White,White/Bright Spruce/Vapor Green/Electric Algae,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,5,7,945,0,1
2528,Nike Superfly Elite 2,Track & Field Sprinting Spikes,160.0,160,0,Red,Bright Crimson/Lime Blast/Mint Foam/Washed Coral,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Bright Crimson,4,5,4,990,0,1
2529,Nike Zoom Rival,Track & Field Sprinting Spikes,75.0,75,0,Black,Black/Black/Metallic Silver,,0.0,0,1,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,3,5,7,732,0,0
2530,Nike Zoom Rival,Track & Field Sprinting Spikes,75.0,75,0,White,White/Metallic Silver/Black,,0.0,0,1,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,3,5,7,930,0,1
2531,Nike Zoom Rival,Track & Field Sprinting Spikes,75.0,75,0,White,White/Bright Spruce/Vapor Green/Black,,0.0,0,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,3,5,9,524,0,0
